Paper ID,Paper Name,City,State,Website URL,Phone,Mailing Address,County,Chain Owner,CMS Platform,CMS Vendor,Has PDF Edition?,PDF-Only?,Paywall?,Free Public Notices?,Mobile Responsive?,Audit Sources,Audit Notes,Latest Audit Timestamp,Extra Data
4750,Laramie Boomerang,Laramie,WY,www.laramieboomerang.com,,,Albany,Adams Publishing Group (APG West Division),BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS,"Homepage contains e-edition style link(s): /laramieboomerang/eedition/, /laramieboomerang/site/laramie_boomerang_e-edition_how-to.html, https://laramieboomerang-wy.newsmemory.com/ | Homepage contains article-style link(s): https://apg05.newzware.com/ss70v2/adams/common/template.jsp?nwmodule=sso&skin=wte&init=nonsub&nwpage=sso&rpage=https%3A%2F%2Fwww.wyomingnews.com%2Ftncms%2Fauth%2Fbegin%2F%3Fprovider%3DNewzware%26return%3Dhttps%253A%252F%252Fwww.wyomingnews.com%252Flaramieboomerang%252F, https://www.wyomingnews.com/users/login/?referer_url=https%3A%2F%2Fwww.wyomingnews.com%2Flaramieboomerang%2F, https://www.wyomingnews.com/users/admin/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms | Homepage snapshot truncated to 500,000 characters | Overrides applied: chain_owner",2025-12-11T15:02:43.490140,{}
4751,Moorcroft Leader,Moorcroft,WY,www.moorcroftleader.com,,,Crook,Independent,ROAR,Lion's Light,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://www.moorcroftleader.com/section/news, https://www.moorcroftleader.com/section/news/courts%5Fand%5Fpolice, https://www.moorcroftleader.com/section/news/state%5Fand%5Fregion | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected vendor indicators (Lion's Light): lionslight | Overrides applied: chain_owner",2025-12-11T15:18:16.496738,{}
4752,Pine Bluffs Post,Pine Bluffs,WY,www.pinebluffspost.com,,,Laramie,Adams Publishing Group (APG West Division),ROAR,Lion's Light,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Found 2 PDF links on homepage | Homepage contains article-style link(s): HTTPS://www.pinebluffspost.com/section/news, HTTPS://www.pinebluffspost.com/section/news/anniversaries, HTTPS://www.pinebluffspost.com/section/news/birth%5Fannouncement | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected vendor indicators (Lion's Light): lionslight | Overrides applied: chain_owner",2025-12-11T15:19:26.482551,{}
4753,Rawlins Times,Rawlins,WY,www.rawlinstimes.com,,,Carbon,Adams Publishing Group (APG West Division),BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS,"Homepage contains e-edition style link(s): /rawlinstimes/eedition/, /rawlinstimes/eedition/rawlins-etimes/edition_99e2cfd0-7329-543a-924a-557ad55746e1.html, /rawlinstimes/site/rawlins_times_e-edition_how-to.html | Homepage contains article-style link(s): https://www.facebook.com/wtenews, https://twitter.com/wtenews, https://apg05.newzware.com/ss70v2/adams/common/template.jsp?nwmodule=sso&skin=wte&init=nonsub&nwpage=sso&rpage=https%3A%2F%2Fwww.wyomingnews.com%2Ftncms%2Fauth%2Fbegin%2F%3Fprovider%3DNewzware%26return%3Dhttps%253A%252F%252Fwww.wyomingnews.com%252Frawlinstimes%252F | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms | Overrides applied: chain_owner",2025-12-11T15:03:58.229890,{}
4754,The Guernsey Gazette,Guernsey,WY,www.guernseygazette.com,,,Platte,Adams Publishing Group (APG West Division),Creative Circle,Creative Circle,Yes,No,Yes,Yes,Yes,Homepage,"Homepage contains e-edition style link(s): /eeditions/ | Homepage contains article-style link(s): /community/, /sports/, /opinion/ | Homepage contains article-style content | Homepage contains paywall keywords | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (Creative Circle): creativecircle, creativecirclecdn | Detected vendor indicators (Creative Circle): creativecircle, creativecirclecdn | Overrides applied: chain_owner",2025-12-11T15:20:06.070607,{}
4755,The Kemmerer Gazette,Kemmerer,WY,www.kemmerergazette.com,,,Lincoln,Adams Publishing Group (APG West Division),Creative Circle,Creative Circle,Yes,No,Yes,Yes,Yes,Homepage,"Homepage contains e-edition style link(s): /eeditions/ | Homepage contains article-style link(s): /community-news/, /opinion/, /sports/ | Homepage contains article-style content | Homepage contains paywall keywords | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (Creative Circle): creativecircle, creativecirclecdn | Detected vendor indicators (Creative Circle): creativecircle, creativecirclecdn | Overrides applied: chain_owner",2025-12-11T15:20:16.008930,{}
4756,The Lusk Herald,Lusk,WY,www.luskherald.com,,,Niobrara,Adams Publishing Group (APG West Division),Creative Circle,Creative Circle,Yes,No,Yes,Yes,Yes,Homepage,"Homepage contains e-edition style link(s): /eeditions/ | Homepage contains article-style link(s): /community/, /sports/, /opinion/ | Homepage contains article-style content | Homepage contains paywall keywords | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (Creative Circle): creativecircle, creativecirclecdn | Detected vendor indicators (Creative Circle): creativecircle, creativecirclecdn | Overrides applied: chain_owner",2025-12-11T15:20:24.941971,{}
4757,The Saratoga Sun,Saratoga,WY,www.saratogasun.com,,,Carbon,Saratoga Sun Inc.,Drupal,Surf New Media,Yes,No,Yes,Yes,Yes,Homepage+RSS,"Homepage contains e-edition style link(s): /portfolio, /saratoga-sun-e-edition-dec-11-2025 | Homepage contains article-style link(s): /news, /taxonomy/term/21, /taxonomy/term/57 | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (Drupal): drupal-settings-json, drupal | Detected vendor indicators (Surf New Media): surfnewmedia | Overrides applied: chain_owner",2025-12-11T15:06:48.088249,{}
4758,The Sheridan Press,Sheridan,WY,www.thesheridanpress.com,,,Sheridan,Sheridan Press Inc. / Bruce McConnell family,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /eedition, /eedition/, /eedition_free/destination-sheridan---fall-2025/edition_482eaeb1-cba1-5c06-948c-a40a6ab05054.html | Homepage contains article-style link(s): /news, /news/local, /news/local-incident-reports/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews | Detected vendor indicators (BLOX): tncms, bloximages, townnews | Overrides applied: chain_owner",2025-12-11T15:06:53.992463,{}
4759,The Sundance Times,Sundance,WY,www.sundancetimes.com,,,Crook,Independent (Sister paper to Moorcroft Leader),ROAR,Lion's Light,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://www.sundancetimes.com/section/news, https://www.sundancetimes.com/section/news/courts%5Fand%5Fpolice, https://www.sundancetimes.com/section/news/state%5Fand%5Fregion | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected vendor indicators (Lion's Light): lionslight | Overrides applied: chain_owner",2025-12-11T15:20:36.691053,{}
4760,Thermopolis Independent Record,Thermopolis,WY,www.thermopir.com,,,Hot Springs,Independent Record Inc.,ROAR,Lion's Light,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Found 8 PDF links on homepage | Homepage contains article-style link(s): HTTPS://www.thermopir.com/section/news, HTTPS://www.thermopir.com/section/news/schools, HTTPS://www.thermopir.com/section/sports | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected vendor indicators (Lion's Light): lionslight | Overrides applied: chain_owner",2025-12-11T15:20:30.743940,{}
4761,Wind River News,Riverton,WY,,,,Fremont,Digital startup (Facebook-based publication),Manual Review,Manual Review,,,,,,,Overrides applied: chain_owner,2025-12-11T15:27:25.400538,"{""Notes"": ""Facebook-based publication""}"
