Paper ID,Paper Name,City,State,Website URL,Phone,Mailing Address,County,Chain Owner,CMS Platform,CMS Vendor,Has PDF Edition?,PDF-Only?,Paywall?,Free Public Notices?,Mobile Responsive?,Audit Sources,Audit Notes,Latest Audit Timestamp,Extra Data
2772,McLean Connection,McLean,VA,https://www.mcleanconnection.com/,,,Fairfax,Connection Newspapers,Ellington CMS,ePublishing,Yes,No,Yes,No,Yes,Homepage+Sitemap,"Homepage contains e-edition style link(s): /PDFs/ | Homepage contains article-style link(s): http://connection-sports.com/, http://www.connectionnewspapers.com/, /news/McLean/News/ | Homepage contains article-style content | Homepage contains paywall keywords | No notices found | Viewport meta tag present | Detected platform indicators (Ellington CMS): ellingtoncms | Detected vendor indicators (ePublishing): ellingtoncms",2025-10-29T19:03:23.646858,{}
2777,Mount Vernon Gazette,Mount Vernon,VA,https://www.mountvernongazette.com/,,,Fairfax,Connection Newspapers,Ellington CMS,ePublishing,Yes,No,Yes,No,Yes,Homepage+Sitemap,"Homepage contains e-edition style link(s): /PDFs/ | Homepage contains article-style link(s): http://connection-sports.com/, http://www.connectionnewspapers.com/, /news/MV/News/ | Homepage contains article-style content | Homepage contains paywall keywords | No notices found | Viewport meta tag present | Detected platform indicators (Ellington CMS): ellingtoncms | Detected vendor indicators (ePublishing): ellingtoncms",2025-10-29T19:03:28.564936,{}
2790,Reston Connection,Reston,VA,https://www.reston-connection.com/,,,Fairfax,Independent,Ellington CMS,ePublishing,Yes,No,Yes,No,Yes,Homepage+Sitemap,"Homepage contains e-edition style link(s): /PDFs/ | Homepage contains article-style link(s): http://connection-sports.com/, http://www.connectionnewspapers.com/, /news/Reston/News/ | Homepage contains article-style content | Homepage contains paywall keywords | No notices found | Viewport meta tag present | Detected platform indicators (Ellington CMS): ellingtoncms | Detected vendor indicators (ePublishing): ellingtoncms",2025-12-12T11:57:38.909407,{}
2791,Richmond Free Press,Richmond,VA,http://richmondfreepress.com/,,,Richmond City,Independent,Ellington CMS,ePublishing,No,No,Yes,Yes,Yes,Homepage+Sitemap,"Homepage contains article-style link(s): /news/general-news/, /news/general-news/local/, /news/general-news/national/ | Homepage contains article-style content | Sitemap contains subscription-related URLs | Homepage contains public notice keywords | Responsive framework detected | Detected platform indicators (Ellington CMS): ellingtoncms | Detected vendor indicators (ePublishing): ellingtoncms",2025-12-12T11:57:24.235201,"{""Notes"": ""African American-owned paper founded by Raymond H. Boone Sr.; influential in Richmond civic coverage."", ""Chain/Owner"": ""Independent (Free Press Media Group)"", ""Publication Frequency"": ""Weekly""}"
2799,Springfield Connection,Springfield,VA,https://www.springfieldconnection.com/,,,Fairfax,Connection Newspapers,Ellington CMS,ePublishing,Yes,No,Yes,No,Yes,Homepage+Sitemap,"Homepage contains e-edition style link(s): /PDFs/ | Homepage contains article-style link(s): http://connection-sports.com/, http://www.connectionnewspapers.com/, /news/Springfield/News/ | Homepage contains article-style content | Homepage contains paywall keywords | No notices found | Viewport meta tag present | Detected platform indicators (Ellington CMS): ellingtoncms | Detected vendor indicators (ePublishing): ellingtoncms",2025-10-29T19:03:45.604836,{}
2809,Vienna Connection,Vienna,VA,https://www.viennaconnection.com/,,,Fairfax,Connection Newspapers,Ellington CMS,ePublishing,Yes,No,Yes,No,Yes,Homepage+Sitemap,"Homepage contains e-edition style link(s): /PDFs/ | Homepage contains article-style link(s): http://connection-sports.com/, http://www.connectionnewspapers.com/, /news/Vienna/News/ | Homepage contains article-style content | Homepage contains paywall keywords | No notices found | Viewport meta tag present | Detected platform indicators (Ellington CMS): ellingtoncms | Detected vendor indicators (ePublishing): ellingtoncms",2025-10-29T19:03:51.536466,{}
3200,Wash County News,Chesapeake,VA,https://www.washcountynews.com/,,,Wash,Independent,WordPress,Websites For Newspapers,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): http://1590.newstogo.us/editionviewer/default.aspx?Publication=7254b12b-f9ec-44dc-86ef-630405256342 | Homepage contains article-style link(s): https://www.washcountynews.com/contact-us/, http://1590.newstogo.us/editionviewer/default.aspx?Publication=7254b12b-f9ec-44dc-86ef-630405256342, http://1590.newstogo.us/editionviewer/default.aspx?Publication=7254b12b-f9ec-44dc-86ef-630405256342&view=subscribe | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wp-json | Detected vendor indicators (Websites For Newspapers): websitesfornewspapers",2025-12-12T12:13:22.193593,{}
3234,The Virginian Leader,Pearisburg,VA,https://www.virginianleader.com/,,,Giles,Independent,WordPress,Websites For Newspapers,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://2175.newstogo.us/editionviewer/default.aspx?Publication=51bdb563-37c2-4ec8-bd51-d77d4727fbf0 | Homepage contains article-style link(s): https://2175.newstogo.us/editionviewer/default.aspx?Publication=51bdb563-37c2-4ec8-bd51-d77d4727fbf0, https://2175.newstogo.us/editionviewer/default.aspx?Publication=51bdb563-37c2-4ec8-bd51-d77d4727fbf0&view=subscribe, https://2175.newstogo.us/editionviewer/default.aspx?Publication=51bdb563-37c2-4ec8-bd51-d77d4727fbf0&view=archives | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wp-json | Detected vendor indicators (Websites For Newspapers): websitesfornewspapers",2025-12-12T12:11:25.294398,{}
4460,Fairfax County Times,Reston,VA,https://www.fairfaxtimes.com/,,,Fairfax,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /eedition, http://www.fairfaxtimes.com/eedition/signup/, https://www.fairfaxtimes.com/eedition/page-a-01/page_8eb285e7-7fdd-5b13-b672-17195ca360d5.html | Homepage contains article-style link(s): /articles/, http://www.fairfaxtimes.com/arts_entertainment/, /articles/crossword/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:20:04.501037,{}
4465,Smith Mountain Eagle,Wirtz,VA,http://www.smithmountaineagle.com/,,,Franklin,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Found 1 PDF links on homepage | Homepage contains article-style link(s): /news, /business/stock_market, /sports_outdoors | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-12T12:05:50.311249,"{""Notes"": ""Independent weekly covering the Smith Mountain Lake region; locally owned."", ""Chain/Owner"": ""Independent (Eagle Publishing LLC)"", ""Publication Frequency"": ""Weekly""}"
4533,Richmond Times Dispatch,Richmond,VA,https://www.richmond.com/,,,Richmond City,Gannett,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Gannett+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /article_55ff34e3-6ef8-5fe5-98be-30795b0e95f4.html, /eedition/, /eedition/special-section/ | Homepage contains article-style link(s): https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=richmond.com#tracking-source=holiday_banner_2025, /news/, /news/local/ | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Gannett, not PDF-only | Chain heuristic: Gannett, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Gannett): gannett | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-12T11:57:17.364742,"{""Chain/Owner"": ""Lee Enterprises""}"
4534,"News and Advance, The",Lynchburg,VA,https://www.newsadvance.com/,,,Campbell,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /article_39dfac0b-26e8-515f-aa80-fa7f9334e517.html, /eedition/, /eedition/special-section/ | Homepage contains article-style link(s): https://newsadvance.com/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=newsadvance.com#tracking-source=holiday_banner_2025, https://newsadvance.com/users/login/?referer_url=https%3A%2F%2Fnewsadvance.com%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-12T12:08:46.481054,"{""Chain/Owner"": ""Lee Enterprises""}"
4832,Alexandria Times,Alexandria,VA,https://alextimes.com,,,Alexandria City,Independent,WordPress,Unknown,Yes,No,No,Yes,Yes,None,"No paywall signals found | No notices found | No homepage HTML available | No homepage HTML available | No homepage HTML available | Homepage fetch returned HTTP 403 | Overrides applied: chain_owner, cms_platform, cms_vendor, has_pdf, notices, paywall, pdf_only, responsive",2025-12-11T19:00:29.796246,"{""Notes"": ""Community paper established 2005 covering city government and business."", ""Chain/Owner"": ""Independent (locally owned by Times Newspapers LLC)"", ""Publication Frequency"": ""Weekly""}"
4833,"Altavista Journal, The",Altavista,VA,http://www.altavistajournal.com/,,,Campbell,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /eedition, /eedition/, /eedition/edition_03721fa8-3e81-5564-80db-f60d30392dfe.html | Homepage contains article-style link(s): /news, /news/local/, /sports | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:02:08.541877,"{""Notes"": ""Operates under The News & Advance regional network."", ""Chain/Owner"": ""Lee Enterprises (Lynchburg News & Advance group)"", ""Publication Frequency"": ""Weekly""}"
4835,American Press Institute,Arlington,VA,https://americanpressinstitute.org/,,,Arlington,Independent,WordPress,NewsPack,No,No,Yes,No,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://americanpressinstitute.org/about/history/, https://americanpressinstitute.org/areas-of-focus/community-engagement-trust/, https://americanpressinstitute.org/content/articles/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | No notices found | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json, wp-sitemap | Detected vendor indicators (NewsPack): wpengine",2025-12-11T19:02:31.412596,"{""Notes"": ""Research and training organization affiliated with News Media Alliance."", ""Chain/Owner"": ""Nonprofit journalism think tank (not a newspaper)"", ""Publication Frequency"": ""N/A""}"
4836,Amherst New Era-Progress,Amherst,VA,https://newsadvance.com/news/community/new-era-progress/,,,Amherst,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS,"Homepage contains e-edition style link(s): /eedition/, /eedition/special-section/, /search/?t=article,link,youtube,collection,video&s=start_time&sd=desc&l=25&o=18&nsa=eedition&nfl=advertorial,contributedap&c=news/community/new-era-progress* | Homepage contains article-style link(s): https://newsadvance.com/news/community/new-era-progress/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=newsadvance.com#tracking-source=holiday_banner_2025, https://newsadvance.com/users/login/?referer_url=https%3A%2F%2Fnewsadvance.com%2Fnews%2Fcommunity%2Fnew-era-progress%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:02:36.280772,"{""Notes"": ""Community publication produced by The News & Advance newsroom in Lynchburg."", ""Chain/Owner"": ""Lee Enterprises (subsidiary of The News & Advance)"", ""Publication Frequency"": ""Weekly""}"
4837,Arlington Catholic Herald,Arlington,VA,https://www.catholicherald.com/,,,Arlington,Independent,WordPress,Manual Review,Yes,No,Yes,No,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): http://arlingtoncatholicherald.va.newsmemory.com, http://arlingtoncatholicherald.va.newsmemory.com/ | Homepage contains article-style link(s): http://arlingtoncatholicherald.va.newsmemory.com/, http://arlingtoncatholicherald.va.newsmemory.com, https://www.catholicherald.com/article/global/pope-leo-xiv/live-authentically-with-prayer-letting-go-of-the-unnecessary-pope-says/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | No notices found | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json | Homepage snapshot truncated to 500,000 characters",2025-12-11T19:02:43.992055,"{""Notes"": ""Official newspaper of the Diocese of Arlington (faith-based)."", ""Chain/Owner"": ""Catholic Diocese of Arlington"", ""Publication Frequency"": ""Weekly""}"
4838,Associated Press,Washington,VA,https://www.ap.org/,,,Arlington,,,,,,,,,,,,"{""Notes"": ""National/international wire service headquartered in DC metro region."", ""Chain/Owner"": ""Independent cooperative news agency"", ""Publication Frequency"": ""Daily""}"
4839,Bedford Bulletin,Bedford,VA,https://www.bedfordbulletin.com/,,,Bedford,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS,"Homepage contains e-edition style link(s): /bedford_bulletin/eedition/, /bedford_bulletin/eedition/bedford-bulletin/edition_3a8f83d5-eceb-5471-82aa-02d78a1a543e.html | Homepage contains article-style link(s): https://twitter.com/newsbedford, /bedford_bulletin/news/, /bedford_bulletin/news/education/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:03:11.732286,"{""Notes"": ""Community weekly operated by The News & Advance newsroom under Lee Enterprises."", ""Chain/Owner"": ""Lee Enterprises (subsidiary of The News & Advance Lynchburg)"", ""Publication Frequency"": ""Weekly""}"
4840,Blue Ridge Leader & Loudoun Today,Leesburg,VA,https://blueridgeleader.com/,,,Loudoun,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Found 1 PDF links on homepage | Homepage contains article-style link(s): https://blueridgeleader.com/category/news/, https://blueridgeleader.com/category/top-news/, https://blueridgeleader.com/opinion/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:03:16.784547,"{""Notes"": ""Locally owned community paper serving western Loudoun County."", ""Chain/Owner"": ""Independent (Blue Ridge Leader Media Group LLC)"", ""Publication Frequency"": ""Monthly/biweekly""}"
4841,"Breeze, The",Harrisonburg,VA,https://www.breezejmu.org/,,,Harrisonburg City,Independent,BLOX Digital,BLOX,Yes,No,Yes,No,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): http://issuu.com/thebreezenewspaper | Homepage contains article-style link(s): /breezetv/news/, /breezetv/politics/, /breezetv/entertainment/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | No notices found | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:03:21.338472,"{""Notes"": ""Independent student-run news organization at JMU."", ""Chain/Owner"": ""James Madison University (student publication)"", ""Publication Frequency"": ""Biweekly""}"
4842,Bristol Herald Courier,Bristol,VA,https://www.heraldcourier.com/,,,Washington,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /article_8c5ea331-e99a-5494-98e8-08f503d16316.html, /eedition/, /obituaries/search/?q=&t=article&d1=30+days+ago&c%5B%5D=obituaries&nsa=eedition | Homepage contains article-style link(s): https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=heraldcourier.com#tracking-source=holiday_banner_2025, /news/, /news/local/ | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:03:27.380637,"{""Notes"": ""Regional daily covering Southwest Virginia and Northeast Tennessee."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Daily""}"
4843,Brunswick Times-Gazette,Lawrenceville,VA,http://www.brunswicktimes-gazette.com/,,,Brunswick,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /eedition, /eedition/, /eedition/edition_a525e749-e331-5cbd-8a4d-993926bb3fad.html | Homepage contains article-style link(s): /online_features, /news, /news/local/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:03:36.303299,"{""Notes"": ""Locally owned community paper since 1876."", ""Chain/Owner"": ""Independent (Brunswick Times-Gazette Inc.)"", ""Publication Frequency"": ""Weekly""}"
4844,C-Ville Weekly,Charlottesville,VA,http://www.c-ville.com/,,,Albemarle,Independent,WordPress,Manual Review,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): /category/news, https://bestof.c-ville.com/2025, https://c-ville.com/category/feature/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:14:17.837042,"{""Notes"": ""Alternative newsweekly covering culture, politics, and local business."", ""Chain/Owner"": ""Portico Publications Ltd."", ""Publication Frequency"": ""Weekly""}"
4845,"Cadet, The",Lexington,VA,https://cadetnewspaper.com/,,,Rockbridge,Independent,Manual Review,Manual Review,No,No,Yes,No,Yes,Homepage,"Homepage contains article-style link(s): https://www.facebook.com/thecadetnewspaper/, https://twitter.com/cadetnewspaper, https://cadetnewspaper.com/ | Homepage contains article-style content | Homepage contains paywall keywords | No notices found | Viewport meta tag present",2025-12-11T19:03:52.422756,"{""Notes"": ""Revived VMI newspaper now operated by The Cadet Foundation."", ""Chain/Owner"": ""Virginia Military Institute (independent alumni/student-run publication)"", ""Publication Frequency"": ""Quarterly/Online""}"
4846,Cardinal News,Roanoke,VA,https://cardinalnews.org/,,,Roanoke City,Independent,WordPress,NewsPack,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://cardinalnews.org/membership/, https://cardinalnews.org/sign-up-for-updates/, https://cardinalnews.org/archive/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json | Detected vendor indicators (NewsPack): newspack | Homepage snapshot truncated to 500,000 characters",2025-12-11T19:03:59.011168,"{""Notes"": ""Nonprofit newsroom founded 2021 covering Southwest and Southside Virginia."", ""Chain/Owner"": ""Independent nonprofit newsroom (Cardinal News Inc.)"", ""Publication Frequency"": ""Daily (digital)""}"
4847,"Carroll News, The",Hillsville,VA,https://www.thecarrollnews.com/,,,Carroll,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /eedition/, /site/e-edition_how-to.html, https://carrollnews-va.newsmemory.com/?editionStart=Carroll+News | Homepage contains article-style link(s): https://www.facebook.com/pages/The-Carroll-News/119717104927, http://twitter.com/TheCarrollNews1, https://apg01.newzware.com/ss70v2/adams/common/template.jsp?nwmodule=sso&init=nonsub&nwpage=sso&rpage=https%3A%2F%2Fwww.thecarrollnews.com%2Ftncms%2Fauth%2Fbegin%2F%3Fprovider%3DNewzware%26return%3Dhttps%253A%252F%252Fwww.thecarrollnews.com%252F | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:04:03.999617,"{""Notes"": ""Part of regional group with titles in Virginia and North Carolina (Champion Media)."", ""Chain/Owner"": ""Champion Media LLC"", ""Publication Frequency"": ""Weekly""}"
4848,"Cavalier Daily, The",Charlottesville,VA,http://www.cavalierdaily.com/,,,Albemarle,Independent,SNworks,Solutions by State News,Yes,No,Yes,No,Yes,Homepage+Sitemap,"Found 2 PDF links on homepage | Homepage contains article-style link(s): http://eepurl.com/h4p1zP, https://www.cavalierdaily.com/section/news, https://www.cavalierdaily.com/section/city-government | Homepage contains article-style content | Homepage contains paywall keywords | No notices found | Viewport meta tag present | Detected platform indicators (SNworks): snworks | Detected vendor indicators (Solutions by State News): snworks",2025-12-11T19:12:01.844053,"{""Notes"": ""Independent UVA student-run paper established 1890."", ""Chain/Owner"": ""University of Virginia (independent student publication)"", ""Publication Frequency"": ""Daily (academic year)""}"
4849,"Central Virginian, The",Louisa,VA,http://www.thecentralvirginian.com/,,,Louisa,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://mynewsonthego.com/centralvirginian | Homepage contains article-style link(s): /news/, /news/local, /news/state | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms | Homepage snapshot truncated to 500,000 characters",2025-12-11T19:04:14.176803,"{""Notes"": ""Community weekly owned by Lee Enterprises."", ""Chain/Owner"": ""Lee Enterprises (part of Richmond Times-Dispatch regional group)"", ""Publication Frequency"": ""Weekly""}"
4850,"Charlotte Gazette, The",Keysville,VA,https://www.thecharlottegazette.com/,,,Charlotte,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://digital.thecharlottegazette.com/ | Homepage contains article-style link(s): https://thecharlottegazette.com/category/news/, https://thecharlottegazette.com/category/sports/, https://thecharlottegazette.com/category/opinion/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:12:47.430218,"{""Notes"": ""Owned and operated by Boone Newspapers with sister title The Southside Messenger."", ""Chain/Owner"": ""Boone Newspapers Inc."", ""Publication Frequency"": ""Weekly""}"
4851,Charlottesville Tomorrow,Charlottesville,VA,http://www.cvilletomorrow.org/,,,Albemarle,Independent,WordPress,NewsPack,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://www.cvilletomorrow.org/donate/, https://www.cvilletomorrow.org/newsletter-sign-up/, https://www.cvilletomorrow.org/2025-voter-guide-for-central-virginia/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json | Detected vendor indicators (NewsPack): newspack | Homepage snapshot truncated to 500,000 characters",2025-12-11T19:12:52.118257,"{""Notes"": ""Nonprofit civic news organization founded 2005."", ""Chain/Owner"": ""Independent nonprofit newsroom (Charlottesville Tomorrow Inc.)"", ""Publication Frequency"": ""Daily (digital)""}"
4852,Clinch Valley News & Richlands Press,Richlands,VA,https://swvatoday.com/news/community/richland-clinch-valley/,,,Tazewell,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS,"Homepage contains e-edition style link(s): /eedition/, /eedition/clinch_valley/, /search/?t=article,link,youtube,collection,video&s=start_time&sd=desc&l=25&o=26&nsa=eedition&nfl=advertorial,contributedap&c=news/community/richland-clinch-valley* | Homepage contains article-style link(s): https://swvatoday.com/news/community/richland-clinch-valley/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=swvatoday.com#tracking-source=holiday_banner_2025, https://swvatoday.com/users/login/?referer_url=https%3A%2F%2Fswvatoday.com%2Fnews%2Fcommunity%2Frichland-clinch-valley%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:12:56.966379,"{""Notes"": ""Operates under SWVAToday.com with Tazewell News, Smyth County News."", ""Chain/Owner"": ""Lee Enterprises (Southwest Virginia Publishing group)"", ""Publication Frequency"": ""Weekly""}"
4853,"Coalfield Progress, The",Norton,VA,https://coalfield.com/,,,Wise,Independent,Manual Review,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+Sitemap,"Homepage contains e-edition style link(s): /editions/all | Homepage contains article-style link(s): /featured/view, /category/news, /category/sports | Homepage contains article-style content | Homepage contains paywall keywords | Sitemap contains subscription-related URLs | Homepage contains public notice keywords | Sitemap contains notice-related URLs | Viewport meta tag present",2025-12-11T19:13:02.515234,"{""Notes"": ""Regional paper serving Wise County and the City of Norton."", ""Chain/Owner"": ""Emory News Media / formerly under Lee Enterprises (now independent partnership)"", ""Publication Frequency"": ""Triweekly""}"
